Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
El Salvador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3218.693839,3286.778218,3352.500097,3286.501976,3397.003855,3246.227564,3566.51609,3468.832117,3368.835643,3566.156669,3261.560196,3583.713571,3785.901946,3772.822822,3861.203697,3939.784573,4062.162067,4127.932062,4198.774556,4131.28955,3996.409545,3688.099401,3856.624258,3511.466614,3724.43897,3692.573826,3575.267162,3535.087998,3324.451334,3273.22967,3269.495506,,,
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17071.16111,15168.12373,13872.76634,15132.67396,16332.39157,16769.28419,17144.58089,17480.9926,17539.07681,17741.62852,17919.83522,18272.72586,18510.04149,18653.98463,18850.43277,19129.0009,18294.88615,17596.1764,17611.34415,17626.8594,17737.74465,17869.92326,18086.12188,18156.47299,18279.35161,18351.38772,18397.04615,18308.16708,18312.43551,18645.44144,18752.05737,,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15135.03847,14851.46578,13723.20052,13761.2151,13617.04013,13931.73919,14041.35099,14041.45202,14043.54069,13437.2858,12582.03831,12204.08594,12001.02379,11836.36886,11703.69835,11088.05161,11160.43228,11280.13627,11140.54775,10972.30674,10847.62572,10935.84275,11052.53727,11111.9768,11385.43383,11517.64336,11449.07026,11475.15217,11440.86158,11537.69348,11734.80539,,,
Sub-Saharan Africa (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561068.9408,581477.7617,597550.2845,605849.7146,621039.6623,627239.8861,641383.9407,649282.1803,662387.2873,656844.1399,662975.4675,665023.9717,679409.0548,713828.1448,730143.7682,759219.8295,756830.4305,779877.4091,797320.6656,794786.4653,829510.7794,840375.4957,827736.6654,832441.2647,843590.7916,858081.0534,872801.3354,880535.3574,893893.347,915680.629,932356.826,,,
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14879.67823,15356.20202,16744.07732,17958.93477,18983.61997,19434.07596,21967.56584,24410.38402,27261.69609,29681.03311,32632.4888,32806.60489,35384.82887,37582.91057,39568.76314,41921.65284,42446.37326,44747.62893,45977.5037,47635.7461,48081.18,44539.20839,28106.49301,28470.012,29533.97599,29757.79749,30243.16407,29480.72815,32177.18723,29005.56131,32385.92039,,,
Sub-Saharan Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561125.4465,581535.4898,597608.9624,605909.4222,621100.3648,627301.5085,641447.6628,649348.2347,662455.534,656914.6089,663047.9213,665097.1326,679483.6678,713903.9524,730220.5928,759297.7362,756909.3857,779957.7803,797402.0378,794868.8685,829594.396,840460.1512,827822.4347,832528.2829,843678.9836,858170.3818,872891.7353,880626.8189,893985.8951,915774.2337,932451.5222,,,
Small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64619.47789,66742.95927,68349.0131,67618.87664,68063.80718,68604.60051,69827.67566,72254.87543,72394.37002,72564.41005,73191.97905,76578.15346,76896.1514,80189.30972,84295.66196,87584.66222,91485.30201,92729.10388,99457.19741,97872.8527,108853.909,115672.5967,112364.9855,109449.6268,108760.7624,107763.3505,106311.0354,106799.1642,104761.3829,104313.1391,105956.1403,,,
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.725011,7.919648,8.126786,8.198924,8.361061,8.518199,8.691956,8.833214,8.911971,9.065728,9.311986,9.549589,9.944691,10.307294,9.777397,9.5825,9.243651,9.369802,9.243453,9.412104,9.230755,9.19072,9.485686,9.875651,10.155616,10.218081,10.604694,11.008807,11.070421,11.182034,11.596147,,,
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.090041,846.381299,942.355058,901.378816,942.165074,985.338832,1006.702867,976.206901,999.530936,1028.60497,1012.351505,1049.623911,910.526317,988.826223,979.401129,935.116035,995.588699,1031.323863,1107.794026,1255.63669,1302.634353,1337.154492,1318.447131,1350.31227,1383.562409,1373.087548,1397.453361,1383.014175,1360.082489,1406.073303,1415.671617,,,
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7574.568327,7368.872818,6958.359232,6477.541092,6076.828755,5905.533617,5956.943995,5813.235381,5738.057693,5525.419663,5208.970446,5076.660603,5100.863332,5000.872828,4987.360786,4809.815604,4627.237676,4527.356788,4674.368227,4427.19239,4532.445957,4653.714812,4151.252948,4321.350481,4079.633305,4190.500662,4265.616869,4255.188746,4254.813122,4411.837499,4410.301876,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2427.95248,2390.877076,2113.841485,2142.062361,2116.299981,2125.21664,2158.308674,2123.695643,2102.116295,2022.424537,2146.880705,2246.199829,2179.933272,2214.390374,2148.225048,2155.08936,2088.447979,2071.928011,2031.667807,1921.713859,1918.360101,1896.71652,1847.885631,1808.60039,1732.723455,1768.149506,1801.17707,1785.124978,1729.650385,1717.443293,1697.1412,,,
Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8544.312771,8487.089627,8623.039917,8568.733237,8445.181785,8318.625386,8314.708152,8258.686843,8078.230859,7820.372272,7657.770404,7498.756322,7272.840631,7078.077511,7085.527694,6803.418916,6654.370337,6384.705471,6091.43403,5931.566863,5862.947447,5832.231053,5696.497278,5528.067934,5385.611283,5202.404332,5146.670912,5115.180324,4969.499736,4853.871648,4792.09356,,,
Eswatini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262.491185,1290.900264,1314.539343,1195.935921,1226.05,1246.274079,1258.322377,1257.673175,1248.056473,1227.834771,1219.210569,1152.200204,1177.88734,1227.246976,1229.086612,1243.513747,1204.814514,1246.32778,1246.476046,1242.181812,1271.550078,1271.461291,1284.370004,1298.461217,1304.192431,1299.361144,1297.475221,1291.919298,1307.300874,1338.517451,1326.034028,,,
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.505737,57.728054,58.677871,59.707688,60.702505,61.622322,63.722117,66.054412,68.246707,70.469002,72.453797,73.160885,74.612972,75.807559,76.824646,77.906733,78.955206,80.371178,81.372151,82.403123,83.616596,84.655457,85.769318,87.01818,88.192041,89.328402,90.399958,91.461513,92.548069,93.604624,94.696179,,,
Syrian Arab Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34993.46117,41289.1871,46893.98553,49885.46396,51336.22738,53219.75331,51962.05591,51504.52351,51904.17861,52145.91871,51379.7988,51123.28413,53053.44695,51904.12978,42335.29261,40768.44043,39275.67552,38481.32811,37632.77071,37921.9008,37604.51839,35465.97845,23692.14351,16098.14107,14302.63613,13970.4187,13750.35999,14906.04378,13682.83508,15039.56887,15963.67267,,,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8524.781016,12786.8064,13349.00678,13893.98466,14543.62254,15218.07292,17034.0744,17551.30337,18138.33235,19333.33883,20912.8103,21188.2636,24250.24689,27116.01769,29804.14598,32809.53928,33223.09264,34198.1185,34819.93686,35276.58022,36576.52608,38285.27903,40065.55949,41724.48995,43444.6604,46475.45086,49232.28778,51084.46471,53915.82413,56111.13106,59438.92298,,,
East Asia & Pacific (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278713.418,1301626.543,1321928.183,1341449.81,1376107.29,1433312.214,1455680.953,1420199.943,1424648.197,1442544.193,1450803.096,1440098.692,1431228.197,1459985.768,1513979.531,1558468.325,1609663.664,1644201.266,1663313.312,1700921.757,1754164.886,1809865.247,1813176.309,1842074.84,1860201.304,1853650.801,1817082.899,1838806.001,1879769.324,1896286.745,1912193.353,,,
Europe & Central Asia (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161257.717,1120548.037,1017602.497,989231.8957,925853.2865,894737.2152,874837.8225,829922.5333,818485.1026,829304.7987,857902.1327,864740.9257,890950.7474,933976.7128,946759.866,964019.7748,966771.9666,985454.4228,995789.4481,942644.5528,974195.2829,1005976.309,1007087.027,1021278.387,1020308.878,1022623.486,1033373.263,1052977.058,1087848.153,1105747.544,1079987.951,,,
Togo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496.669044,1424.435192,1350.27884,1341.769988,1347.033636,1287.512284,1382.654676,1575.867068,1787.726959,1706.349351,1814.649243,1727.634241,1876.30174,1938.676739,1845.009237,2295.989236,2109.454384,1991.207032,2119.52218,2222.489828,2205.619976,2464.28201,2418.224045,2575.30858,2532.160614,2746.822649,2632.138502,2680.261855,2715.740208,2808.90606,3039.881913,,,
Thailand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55421.19545,57870.94784,58875.68272,58846.25261,59340.2425,59660.50833,60981.43917,64549.3575,63252.14333,66074.32917,67522.795,68789.79311,67979.38873,71317.04684,71737.80245,74007.65806,74627.67821,78250.58836,79389.5285,80881.03615,85193.4938,83976.03329,85293.02778,84192.59727,79729.91676,75223.19375,79080.05501,78245.26127,77821.29754,74809.1613,75892.78006,,,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4986.832479,4887.104093,4376.845,4104.48,3628.07,3378.705,3123.1175,3078.455,2900.4325,2785.61,2799.545,2863.7575,2883.01,3028.235,3115.3775,3307.4425,3466.67,3591.16,4042.56,4276.81,4327.739377,4483.400593,4737.49931,4910.983027,5021.189244,5234.96796,5437.520157,5524.097353,5557.827049,5640.656746,5520.881442,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105731.7627,104344.2544,70189.22407,81066.70951,53409.53246,53735.13407,54079.68354,38912.56302,39525.55249,52209.14947,76313.19894,78000.53049,83353.55204,94074.5336,99006.52015,102104.6448,100383.9995,107324.8592,113369.4464,77580.52864,86337.70836,111517.9195,118005.8332,129739.1119,128870.008,132777.6317,127765.0098,126619.0278,130055.4734,146450.6815,124818.6445,,,
Latin America & the Caribbean (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880267.5342,907472.3551,921242.3885,936689.9168,955302.0452,983232.3264,996451.8165,1022760.537,1028738.89,1020807.869,1041217.394,1063324.312,1070992.707,1094388.166,1139575.301,1164494.021,1167367.692,1171721.155,1182051.873,1170172.878,1183203.714,1187228.877,1206125.909,1204032.255,1218399.24,1222941.315,1212989.126,1189900.531,1156116.957,1142396.694,1115840.688,,,
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.271672,389.584367,382.344562,402.589757,453.199951,470.502646,491.504117,482.063089,503.359561,420.186032,479.805004,1507.41719,2377.726876,3258.329062,4016.576248,4980.913434,5326.531651,5623.982367,5975.853084,6266.308801,6571.319517,6448.266188,6367.67036,6184.659531,6066.191202,5989.192873,5734.657257,5516.386641,5278.058524,5123.325408,4794.894791,,,
Middle East & North Africa (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345932.1905,342115.1768,350903.7131,373537.3893,391462.9206,404203.6437,413040.4739,422167.5167,434204.8495,443763.7398,460681.6426,453479.0505,450290.8608,470980.6662,482039.359,495616.9519,506903.0218,511417.6879,513510.7515,507649.9576,516820.5038,480690.9081,508531.8899,481427.9417,475080.5209,480158.8627,517802.632,547421.2838,556342.1381,537797.3274,491525.3867,,,
Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.370385,122.618414,125.056442,124.799471,123.4325,113.5175,107.745,101.4925,95.3675,90.495,85.99,86.099905,86.287309,86.472214,86.657118,86.842023,87.046773,87.481522,87.686272,87.891022,88.168272,88.272589,89.196905,89.668722,90.225539,90.772356,91.321023,91.422189,91.743356,92.062022,92.338189,,,
South Asia (IDA & IBRD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708705.5097,716928.9741,720484.4809,727890.2752,735196.0726,749895.9083,761574.9187,772091.4517,779963.5397,791806.0652,796055.9257,799085.9153,799009.9813,813932.4848,824446.4032,844178.5392,862367.4746,880133.24,898264.4654,903675.6432,914200.9611,928875.0663,931750.7165,942687.1841,951356.707,959910.5896,968002.5912,975664.078,990054.1846,996327.9088,1004819.473,,,
Sub-Saharan Africa (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561125.4465,581535.4898,597608.9624,605909.4222,621100.3648,627301.5085,641447.6628,649348.2347,662455.534,656914.6089,663047.9213,665097.1326,679483.6678,713903.9524,730220.5928,759297.7362,756909.3857,779957.7803,797402.0378,794868.8685,829594.396,840460.1512,827822.4347,832528.2829,843678.9836,858170.3818,872891.7353,880626.8189,893985.8951,915774.2337,932451.5222,,,
Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7189.3425,7172.845,6966.237501,5120.467501,3698.002501,3465.682501,3830.743618,3690.034734,3775.85085,4216.826967,4776.838083,5070.497762,5701.737441,6892.22712,7238.5968,7898.776479,8938.806125,9022.315772,9004.460419,9008.897565,9136.182212,9005.330283,8982.855854,8989.931424,8880.976995,8383.392566,7467.771628,7481.63819,7551.297251,7573.846313,6667.330375,,,
Tunisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5065.804833,5305.034875,5549.812417,5365.057458,5082.98,5187.568333,5569.684167,5609.8625,5961.818333,6248.486667,6398.22,6386.263842,6456.932684,6321.131526,6497.205368,6604.464209,6769.784342,7277.796975,7214.697108,7272.224741,7402.244874,7377.616848,7465.833821,7382.440794,7351.130267,7105.68474,6896.270169,6731.373098,6788.053527,6705.826456,6653.819385,,,
Turkiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38200.88184,37034.27798,37727.94268,37573.46816,37024.3728,36963.08437,36892.53588,37646.11691,37210.70702,38153.65617,38774.19113,37970.54803,37338.36179,37016.67475,37082.97587,38448.28929,39798.30759,42266.96554,42834.66222,42409.50599,42380.28615,43992.93618,45458.25065,44417.68022,46620.0229,42513.29835,44562.39088,44972.72289,48223.15241,49343.09693,50444.76645,,,
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.494541,10.127915,10.183788,10.049662,10.145536,10.163909,10.177551,10.263693,10.274835,10.363477,10.374619,10.447991,10.636364,10.709736,10.783108,10.85648,10.899698,10.982916,11.071134,11.154352,11.207571,11.243107,11.281144,11.319181,11.372218,11.425255,11.450103,11.48495,11.509797,11.542144,11.574492,,,
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21782.6775,21931.075,21921.2825,22369.35,22999.035,25171.63005,24024.94437,23851.4862,26208.25053,26971.88485,25861.67918,26568.32967,28967.01766,31417.23564,30769.61863,32473.14662,31287.63457,32356.65751,34077.31545,34376.8559,36375.96634,37995.30166,38507.41198,40321.1698,41146.89511,43014.03793,42896.12326,42080.59858,42422.72141,43778.73923,46487.36706,,,
Uganda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7415.182638,7688.522603,7841.200069,8050.240034,7884.375,8159.315,8524.2825,9031.0325,9652.58,9507.655,9733.4575,9925.057505,10295.49751,11202.41251,11227.24252,12061.23252,11296.21674,12441.70346,16312.40268,16359.2544,17172.19612,17216.49732,18030.85602,18117.34972,18554.11842,19233.38463,19092.68203,19466.72944,19897.22684,20336.86425,21178.67916,,,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91901.12248,88886.59667,80985.895,77363.4175,73894.125,69635.295,65661.4925,60065.31,53789.7725,52042.555,49707.8625,47198.0225,47468.8025,47172.92,44736.2825,43336.8425,41818.2825,41547.1625,39724.73,36931.6025,38013.6525,36941.32,36555.14,37051.32729,35614.52457,33799.24936,33576.27249,33433.96311,33649.68624,33097.25686,32317.87499,,,
Upper middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2871269.116,2848068.438,2787654.85,2798829.809,2793384.147,2830449.991,2826830.877,2768539.116,2790769.34,2815075.632,2867268.178,2879267.485,2913321.538,3010784.143,3108329.266,3181354.836,3233417.951,3288141.727,3325092.791,3304352.054,3417802.537,3477874.366,3525430.142,3538703.167,3563048.849,3574605.775,3559061.571,3614619.591,3687315.093,3745108.123,3706695.665,,,
Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18111.3975,18947.0725,19911.5675,20590.04,20773.005,20661.675,20949.62,20691.805,20243.23,20435.855,20075.9875,20062.8675,20791.48,21304.305,21878.0675,22037.1439,22787.77304,22312.25717,22815.45131,22408.43294,21365.22207,21618.71225,21060.25992,21191.2876,21521.68277,21528.70294,21647.69372,21328.6495,20918.90778,20757.06355,20393.59933,,,
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672858.2748,674904.591,678006.8077,670921.0566,683588.0636,681621.5366,679461.396,670913.8476,658402.6484,645891.4904,641918.4319,636380.034,629289.8626,629533.4808,628208.1534,628705.6845,629839.6581,635897.8313,644011.7501,634800.939,652865.7235,658406.021,670527.6668,673728.7085,699258.6755,701609.3867,683241.848,699987.0767,743778.7354,784496.7542,748241.4029,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39414.91162,40388.07683,35866.6275,37835.7825,41718.945,42453.8,42831.4,43392.95,44819.2825,45131.205,44699.545,45411.45,47368.715,47504.5725,48548.49,46489.785,48696.46943,48073.35887,50334.3308,48910.47524,49641.14217,49556.08136,49340.52056,48602.27475,47189.81644,47368.31314,49494.70363,50196.21162,54246.98961,54437.5601,53601.94309,,,
St. Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.464477,65.278604,66.015231,66.774358,67.438485,67.542612,67.560348,67.588083,67.881797,68.125511,68.079224,68.034176,67.846627,67.279079,67.51653,67.796482,68.030658,68.469833,68.671509,69.115685,69.097361,69.185083,68.652805,67.480527,67.025749,66.890971,66.703012,67.385053,67.412094,67.506634,67.776175,,,
"Venezuela, RB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172411.8151,188658.975,189145.9449,192868.2247,198703.2746,217889.037,238373.2515,252220.436,249964.0355,233150.525,242598.5695,244387.549,222537.5986,210416.0256,231433.1001,243045.5947,240718.7678,239770.1485,246008.0091,232541.6847,224439.2129,226086.8341,238999.5303,241853.9566,238110.9428,230670.689,215172.7747,189629.0754,157687.591,127823.4067,97594.23488,,,
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43289.80907,45330.56243,46972.85079,48266.82414,48556.365,51503.28833,54389.52417,56549.84,59908.08833,63358.43917,65103.49,65594.07,67269.5275,69288.455,73348.645,75803.315,78096.595,79113.2875,79640.8825,81655.1125,82330.5625,83109.43613,83616.34476,84542.56589,84502.59218,83621.26097,82496.36189,81974.8253,81798.86371,80654.40212,79619.23803,,,
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.888937,327.720839,344.487742,364.522145,370.264047,372.32595,374.918622,377.141295,379.743968,382.89914,369.136813,356.227356,358.595399,372.885941,379.618984,388.627027,396.534085,450.041143,457.463201,436.415259,448.017318,459.602378,466.359938,471.699998,479.450058,444.880118,386.226101,399.152084,398.748067,379.68405,374.327533,,,
World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6769672.836,6805605.647,6765741.066,6791619.132,6829106.03,6913738.291,6956504.035,6923737.515,6930825.804,6953508.413,7052596.557,7063278.644,7073769.533,7204894.13,7370395.104,7496968.503,7600379.132,7695744.362,7758972.418,7692661.976,7859106.429,8003436.327,8078148.405,8072529.283,8145185.02,8175655.012,8175602.069,8275067.714,8396188.995,8447770.963,8317919.864,,,
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.249362,207.734769,204.977677,208.490584,239.920991,237.256398,237.988371,238.717843,241.164816,242.244288,244.29126,256.416298,257.141336,259.441374,261.741412,262.45895,263.192535,257.29612,255.584706,261.145791,273.086877,280.085918,284.62246,288.006502,289.308044,300.169586,284.865456,277.168826,282.874695,246.008065,267.323935,,,
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7970.278882,7954.404106,7849.266829,9553.869553,13049.62978,12960.85,13316.8975,14046.7775,14389.6275,15408.095,17148.6125,17228.90834,17283.72917,18060.50001,17541.25334,18408.17668,18917.1484,18265.07011,17173.30933,17539.69355,18992.30526,17518.1235,15843.38424,17220.65998,16267.61071,10697.56895,8895.503414,9692.230375,10151.33234,10773.8968,10542.15376,,,
South Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59433.235,60391.1425,60116.25,61811.72,62618.1375,62941.19359,62516.21967,63537.54076,63218.38435,61950.19543,60592.55902,58634.36511,61346.11772,63556.59511,64811.52728,66518.03739,66567.16554,68624.01315,70424.31359,70828.52228,71523.65533,71549.00986,73346.39689,73273.89392,74095.34345,73429.61048,72997.20441,74315.52584,73611.38228,73420.57871,72213.21514,,,
Zambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11986.85945,12141.02663,12224.22381,12132.66598,12015.19566,11930.97628,11248.8808,11496.11782,12476.68734,11930.51435,11542.67887,11825.12725,12798.78812,13838.6665,13837.64737,14455.15575,13431.83699,13714.61324,13823.81948,13325.84322,14410.42696,13866.72827,15462.65709,15732.5084,15594.00222,15821.29853,15598.34229,14998.32105,15218.42231,15729.51107,15448.75233,,,
Zimbabwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9561.341786,8668.190715,9273.854643,7745.341072,8413.5125,8812.314167,10336.14583,10449.155,11142.04917,11670.60833,11647.725,11830.91599,11099.30948,10962.84797,11183.50146,11195.62495,10953.28025,11227.98555,11371.52836,11824.89616,12269.56646,12642.00261,12464.87376,12338.88492,11373.37107,12260.20472,11859.18238,12044.02004,12300.2152,12457.22536,12060.82302,,,
